dep,date_de_passage,sursaud_cl_age_corona,nbre_pass_corona,nbre_pass_tot,nbre_hospit_corona,nbre_pass_corona_h,nbre_pass_corona_f,nbre_pass_tot_h,nbre_pass_tot_f,nbre_hospit_corona_h,nbre_hospit_corona_f,nbre_acte_corona,nbre_acte_tot,nbre_acte_corona_h,nbre_acte_corona_f,nbre_acte_tot_h,nbre_acte_tot_f
68,2020-03-19,E,21,55,19,,,,,,,1,12,,,,
69,2020-03-19,0,60,656,26,23,37,331,325,13,13,45,312,21,24,141,171
69,2020-03-19,A,0,142,0,,,,,,,2,72,,,,
69,2020-03-19,B,24,215,3,,,,,,,24,120,,,,
69,2020-03-19,C,15,142,4,,,,,,,13,51,,,,
69,2020-03-19,D,7,58,5,,,,,,,4,30,,,,
69,2020-03-19,E,14,99,14,,,,,,,2,39,,,,
70,2020-03-19,0,19,86,11,10,9,51,35,7,4,,,,,,
70,2020-03-19,A,0,6,0,,,,,,,,,,,,
70,2020-03-19,B,6,32,1,,,,,,,,,,,,
70,2020-03-19,C,7,20,4,,,,,,,,,,,,
70,2020-03-19,D,4,16,4,,,,,,,,,,,,
70,2020-03-19,E,2,12,2,,,,,,,,,,,,
71,2020-03-19,0,52,241,11,21,31,118,123,7,4,,,,,,
71,2020-03-19,A,0,36,0,,,,,,,,,,,,
71,2020-03-19,B,21,73,2,,,,,,,,,,,,
71,2020-03-19,C,23,68,5,,,,,,,,,,,,
71,2020-03-19,D,3,19,2,,,,,,,,,,,,
71,2020-03-19,E,5,45,2,,,,,,,,,,,,
72,2020-03-19,0,33,236,10,11,22,123,113,6,4,,,,,,
72,2020-03-19,A,0,43,0,,,,,,,,,,,,
72,2020-03-19,B,15,66,1,,,,,,,,,,,,
72,2020-03-19,C,11,62,5,,,,,,,,,,,,
72,2020-03-19,D,3,25,0,,,,,,,,,,,,
72,2020-03-19,E,4,40,4,,,,,,,,,,,,
73,2020-03-19,0,0,112,0,0,0,57,55,0,0,17,64,8,9,29,35
73,2020-03-19,A,0,19,0,,,,,,,1,16,,,,
73,2020-03-19,B,0,37,0,,,,,,,9,28,,,,
73,2020-03-19,C,0,30,0,,,,,,,5,9,,,,
73,2020-03-19,D,0,8,0,,,,,,,1,4,,,,
73,2020-03-19,E,0,18,0,,,,,,,1,7,,,,
74,2020-03-19,0,21,410,9,12,9,218,192,6,3,16,105,6,10,39,66
74,2020-03-19,A,0,66,0,,,,,,,0,23,,,,
74,2020-03-19,B,9,158,2,,,,,,,10,51,,,,
74,2020-03-19,C,6,87,3,,,,,,,3,14,,,,
74,2020-03-19,D,5,36,3,,,,,,,1,6,,,,
74,2020-03-19,E,1,63,1,,,,,,,2,11,,,,
75,2020-03-19,0,273,1045,66,131,142,590,455,38,28,147,710,69,78,319,391
75,2020-03-19,A,2,138,0,,,,,,,10,116,,,,
75,2020-03-19,B,119,394,6,,,,,,,67,271,,,,
75,2020-03-19,C,92,291,26,,,,,,,51,186,,,,
75,2020-03-19,D,32,102,14,,,,,,,13,63,,,,
75,2020-03-19,E,28,120,20,,,,,,,6,74,,,,
76,2020-03-19,0,7,522,2,4,3,280,241,1,1,7,102,3,4,49,53
76,2020-03-19,A,0,119,0,,,,,,,1,36,,,,
76,2020-03-19,B,3,190,0,,,,,,,6,48,,,,
76,2020-03-19,C,3,101,1,,,,,,,0,12,,,,
76,2020-03-19,D,1,46,1,,,,,,,0,2,,,,
76,2020-03-19,E,0,66,0,,,,,,,0,4,,,,
77,2020-03-19,0,69,396,32,28,41,200,196,17,15,26,219,14,12,98,118
77,2020-03-19,A,0,63,0,,,,,,,2,72,,,,
77,2020-03-19,B,33,148,10,,,,,,,21,95,,,,
77,2020-03-19,C,23,98,11,,,,,,,2,39,,,,
77,2020-03-19,D,8,33,8,,,,,,,1,6,,,,
77,2020-03-19,E,5,54,3,,,,,,,0,7,,,,
78,2020-03-19,0,26,488,11,11,15,257,231,7,4,32,150,10,22,57,93
78,2020-03-19,A,1,89,0,,,,,,,3,38,,,,
78,2020-03-19,B,8,194,2,,,,,,,19,56,,,,
78,2020-03-19,C,9,117,5,,,,,,,4,35,,,,
78,2020-03-19,D,3,34,2,,,,,,,2,9,,,,
78,2020-03-19,E,5,54,2,,,,,,,4,12,,,,
79,2020-03-19,0,2,114,1,1,1,57,57,1,0,,,,,,
79,2020-03-19,A,0,20,0,,,,,,,,,,,,
79,2020-03-19,B,1,33,0,,,,,,,,,,,,
79,2020-03-19,C,0,27,0,,,,,,,,,,,,
79,2020-03-19,D,0,16,0,,,,,,,,,,,,
79,2020-03-19,E,1,18,1,,,,,,,,,,,,
80,2020-03-19,0,44,286,18,16,28,163,123,9,9,36,231,14,22,111,120
80,2020-03-19,A,1,47,1,,,,,,,3,53,,,,
80,2020-03-19,B,15,94,0,,,,,,,26,129,,,,
80,2020-03-19,C,12,65,7,,,,,,,6,32,,,,
80,2020-03-19,D,2,30,1,,,,,,,1,5,,,,
80,2020-03-19,E,14,50,9,,,,,,,0,12,,,,
81,2020-03-19,0,1,143,0,0,1,84,59,0,0,,,,,,
81,2020-03-19,A,0,18,0,,,,,,,,,,,,
81,2020-03-19,B,1,42,0,,,,,,,,,,,,
81,2020-03-19,C,0,30,0,,,,,,,,,,,,
81,2020-03-19,D,0,16,0,,,,,,,,,,,,
81,2020-03-19,E,0,37,0,,,,,,,,,,,,
82,2020-03-19,0,30,99,4,8,22,43,56,3,1,,,,,,
82,2020-03-19,A,1,12,0,,,,,,,,,,,,
82,2020-03-19,B,9,37,0,,,,,,,,,,,,
82,2020-03-19,C,15,26,1,,,,,,,,,,,,
82,2020-03-19,D,4,9,2,,,,,,,,,,,,
82,2020-03-19,E,1,15,1,,,,,,,,,,,,
83,2020-03-19,0,24,379,11,8,16,201,178,4,7,112,423,46,66,198,225
83,2020-03-19,A,3,54,0,,,,,,,25,128,,,,
83,2020-03-19,B,13,132,4,,,,,,,50,149,,,,
83,2020-03-19,C,4,85,3,,,,,,,23,70,,,,
83,2020-03-19,D,1,51,1,,,,,,,7,27,,,,
83,2020-03-19,E,3,57,3,,,,,,,7,49,,,,
84,2020-03-19,0,26,287,7,11,15,137,150,4,3,0,17,0,0,4,13
84,2020-03-19,A,1,54,0,,,,,,,,,,,,
84,2020-03-19,B,11,98,1,,,,,,,0,9,,,,
84,2020-03-19,C,7,63,2,,,,,,,0,7,,,,
84,2020-03-19,D,2,26,1,,,,,,,,,,,,
84,2020-03-19,E,5,46,3,,,,,,,0,1,,,,
85,2020-03-19,0,8,177,4,6,2,102,74,4,0,,,,,,
85,2020-03-19,A,0,33,0,,,,,,,,,,,,
85,2020-03-19,B,4,46,1,,,,,,,,,,,,
85,2020-03-19,C,2,47,1,,,,,,,,,,,,
85,2020-03-19,D,2,19,2,,,,,,,,,,,,
85,2020-03-19,E,0,32,0,,,,,,,,,,,,
86,2020-03-19,0,0,114,0,0,0,66,48,0,0,,,,,,
86,2020-03-19,A,0,22,0,,,,,,,,,,,,
86,2020-03-19,B,0,39,0,,,,,,,,,,,,
86,2020-03-19,C,0,16,0,,,,,,,,,,,,
86,2020-03-19,D,0,18,0,,,,,,,,,,,,
86,2020-03-19,E,0,19,0,,,,,,,,,,,,
87,2020-03-19,0,2,166,1,0,2,81,85,0,1,2,80,2,0,34,46
87,2020-03-19,A,0,31,0,,,,,,,0,19,,,,
87,2020-03-19,B,1,54,1,,,,,,,2,34,,,,
87,2020-03-19,C,1,32,0,,,,,,,0,11,,,,
87,2020-03-19,D,0,17,0,,,,,,,0,7,,,,
87,2020-03-19,E,0,32,0,,,,,,,0,9,,,,
88,2020-03-19,0,44,216,21,18,26,105,111,13,8,,,,,,
88,2020-03-19,A,0,31,0,,,,,,,,,,,,
88,2020-03-19,B,12,56,2,,,,,,,,,,,,
88,2020-03-19,C,17,50,5,,,,,,,,,,,,
88,2020-03-19,D,2,22,2,,,,,,,,,,,,
88,2020-03-19,E,13,57,12,,,,,,,,,,,,
89,2020-03-19,0,27,223,7,8,19,109,114,3,4,19,79,7,12,38,41
89,2020-03-19,A,1,32,0,,,,,,,1,9,,,,
89,2020-03-19,B,15,75,3,,,,,,,13,35,,,,
89,2020-03-19,C,6,56,1,,,,,,,5,27,,,,
89,2020-03-19,D,0,16,0,,,,,,,0,7,,,,
89,2020-03-19,E,5,44,3,,,,,,,0,1,,,,
90,2020-03-19,0,22,87,12,12,10,54,33,9,3,,,,,,
90,2020-03-19,A,,,,,,,,,,,,,,,
90,2020-03-19,B,6,28,0,,,,,,,,,,,,
90,2020-03-19,C,6,22,4,,,,,,,,,,,,
90,2020-03-19,D,6,13,6,,,,,,,,,,,,
90,2020-03-19,E,4,24,2,,,,,,,,,,,,
91,2020-03-19,0,92,419,18,41,51,207,212,11,7,18,110,12,6,51,59
91,2020-03-19,A,0,40,0,,,,,,,2,30,,,,
91,2020-03-19,B,39,181,6,,,,,,,12,41,,,,
91,2020-03-19,C,43,125,12,,,,,,,3,21,,,,
91,2020-03-19,D,3,22,0,,,,,,,1,8,,,,
91,2020-03-19,E,7,51,0,,,,,,,0,10,,,,
92,2020-03-19,0,50,484,14,25,25,278,206,8,6,,,,,,
92,2020-03-19,A,0,111,0,,,,,,,,,,,,
92,2020-03-19,B,20,162,2,,,,,,,,,,,,
92,2020-03-19,C,14,112,1,,,,,,,,,,,,
92,2020-03-19,D,7,45,4,,,,,,,,,,,,
92,2020-03-19,E,9,54,7,,,,,,,,,,,,
93,2020-03-19,0,85,750,20,46,39,444,306,7,13,,,,,,
93,2020-03-19,A,2,115,1,,,,,,,,,,,,
93,2020-03-19,B,42,351,1,,,,,,,,,,,,
93,2020-03-19,C,27,187,9,,,,,,,,,,,,
93,2020-03-19,D,7,54,4,,,,,,,,,,,,
93,2020-03-19,E,7,43,5,,,,,,,,,,,,
94,2020-03-19,0,136,682,64,62,74,347,334,38,26,,,,,,
94,2020-03-19,A,2,93,0,,,,,,,,,,,,
94,2020-03-19,B,63,282,13,,,,,,,,,,,,
94,2020-03-19,C,34,170,23,,,,,,,,,,,,
94,2020-03-19,D,16,62,10,,,,,,,,,,,,
94,2020-03-19,E,21,75,18,,,,,,,,,,,,
95,2020-03-19,0,130,636,46,62,68,324,312,29,17,50,321,21,29,136,185
95,2020-03-19,A,1,85,0,,,,,,,4,104,,,,
95,2020-03-19,B,65,285,8,,,,,,,34,150,,,,
95,2020-03-19,C,36,146,17,,,,,,,10,48,,,,
95,2020-03-19,D,19,69,15,,,,,,,0,6,,,,
95,2020-03-19,E,9,51,6,,,,,,,2,13,,,,
971,2020-03-19,0,1,118,1,1,0,56,62,1,0,,,,,,
971,2020-03-19,A,0,29,0,,,,,,,,,,,,
971,2020-03-19,B,0,41,0,,,,,,,,,,,,
971,2020-03-19,C,1,25,1,,,,,,,,,,,,
971,2020-03-19,D,0,6,0,,,,,,,,,,,,
971,2020-03-19,E,0,17,0,,,,,,,,,,,,
972,2020-03-19,0,,,,,,,,,,0,113,0,0,43,70
972,2020-03-19,A,,,,,,,,,,0,25,,,,
972,2020-03-19,B,,,,,,,,,,0,32,,,,
972,2020-03-19,C,,,,,,,,,,0,25,,,,
972,2020-03-19,D,,,,,,,,,,0,10,,,,
972,2020-03-19,E,,,,,,,,,,0,21,,,,
973,2020-03-19,0,0,171,0,0,0,84,87,0,0,,,,,,
973,2020-03-19,A,0,46,0,,,,,,,,,,,,
973,2020-03-19,B,0,84,0,,,,,,,,,,,,
973,2020-03-19,C,0,31,0,,,,,,,,,,,,
973,2020-03-19,D,0,7,0,,,,,,,,,,,,
973,2020-03-19,E,0,3,0,,,,,,,,,,,,
974,2020-03-19,0,1,349,1,0,1,175,174,0,1,,,,,,
974,2020-03-19,A,0,73,0,,,,,,,,,,,,
974,2020-03-19,B,1,116,1,,,,,,,,,,,,
974,2020-03-19,C,0,81,0,,,,,,,,,,,,
974,2020-03-19,D,0,35,0,,,,,,,,,,,,
974,2020-03-19,E,0,44,0,,,,,,,,,,,,
976,2020-03-19,0,2,103,0,1,1,63,40,0,0,,,,,,
976,2020-03-19,A,0,34,0,,,,,,,,,,,,
976,2020-03-19,B,0,46,0,,,,,,,,,,,,
976,2020-03-19,C,1,15,0,,,,,,,,,,,,
976,2020-03-19,D,1,8,0,,,,,,,,,,,,
976,2020-03-19,E,,,,,,,,,,,,,,,
01,2020-03-20,0,11,165,8,7,4,81,84,5,3,,,,,,
01,2020-03-20,A,0,26,0,,,,,,,,,,,,
01,2020-03-20,B,2,70,0,,,,,,,,,,,,
01,2020-03-20,C,3,29,3,,,,,,,,,,,,
01,2020-03-20,D,4,15,4,,,,,,,,,,,,
01,2020-03-20,E,2,25,1,,,,,,,,,,,,
02,2020-03-20,0,34,236,12,16,18,125,110,6,6,26,219,10,16,90,129
02,2020-03-20,A,1,41,0,,,,,,,4,49,,,,
02,2020-03-20,B,7,66,2,,,,,,,11,106,,,,
02,2020-03-20,C,10,56,2,,,,,,,8,37,,,,
02,2020-03-20,D,5,29,2,,,,,,,2,15,,,,
02,2020-03-20,E,11,44,6,,,,,,,0,10,,,,
03,2020-03-20,0,27,105,25,9,18,51,54,9,16,,,,,,
03,2020-03-20,A,0,5,0,,,,,,,,,,,,
03,2020-03-20,B,6,26,5,,,,,,,,,,,,
03,2020-03-20,C,9,28,8,,,,,,,,,,,,
03,2020-03-20,D,2,8,2,,,,,,,,,,,,
03,2020-03-20,E,10,38,10,,,,,,,,,,,,
04,2020-03-20,0,10,107,4,2,8,53,54,1,3,,,,,,
04,2020-03-20,A,0,22,0,,,,,,,,,,,,
04,2020-03-20,B,7,32,1,,,,,,,,,,,,
04,2020-03-20,C,1,27,1,,,,,,,,,,,,
04,2020-03-20,D,1,10,1,,,,,,,,,,,,
04,2020-03-20,E,1,16,1,,,,,,,,,,,,
05,2020-03-20,0,44,97,3,16,28,43,54,2,1,,,,,,
05,2020-03-20,A,3,10,0,,,,,,,,,,,,
05,2020-03-20,B,24,40,0,,,,,,,,,,,,
05,2020-03-20,C,14,29,2,,,,,,,,,,,,
05,2020-03-20,D,2,9,0,,,,,,,,,,,,
05,2020-03-20,E,1,9,1,,,,,,,,,,,,
06,2020-03-20,0,62,522,26,31,31,282,239,15,11,9,165,1,8,59,106
06,2020-03-20,A,1,74,1,,,,,,,1,40,,,,
06,2020-03-20,B,22,179,7,,,,,,,4,67,,,,
06,2020-03-20,C,15,110,5,,,,,,,3,36,,,,
06,2020-03-20,D,10,56,4,,,,,,,1,10,,,,
06,2020-03-20,E,14,103,9,,,,,,,0,12,,,,
07,2020-03-20,0,2,82,0,2,0,41,41,0,0,,,,,,
07,2020-03-20,A,0,4,0,,,,,,,,,,,,
07,2020-03-20,B,1,27,0,,,,,,,,,,,,
07,2020-03-20,C,1,23,0,,,,,,,,,,,,
07,2020-03-20,D,0,12,0,,,,,,,,,,,,
07,2020-03-20,E,0,16,0,,,,,,,,,,,,
08,2020-03-20,0,1,104,0,0,1,57,47,0,0,,,,,,
08,2020-03-20,A,1,18,0,,,,,,,,,,,,
08,2020-03-20,B,0,28,0,,,,,,,,,,,,
08,2020-03-20,C,0,20,0,,,,,,,,,,,,
08,2020-03-20,D,0,17,0,,,,,,,,,,,,
08,2020-03-20,E,0,21,0,,,,,,,,,,,,
09,2020-03-20,0,0,55,0,0,0,33,22,0,0,,,,,,
09,2020-03-20,A,0,9,0,,,,,,,,,,,,
09,2020-03-20,B,0,16,0,,,,,,,,,,,,
09,2020-03-20,C,0,10,0,,,,,,,,,,,,
09,2020-03-20,D,0,6,0,,,,,,,,,,,,
09,2020-03-20,E,0,14,0,,,,,,,,,,,,
10,2020-03-20,0,10,93,2,5,5,44,49,2,0,7,115,2,5,47,68
10,2020-03-20,A,0,10,0,,,,,,,0,28,,,,
10,2020-03-20,B,6,36,1,,,,,,,5,54,,,,
10,2020-03-20,C,3,21,0,,,,,,,2,18,,,,
10,2020-03-20,D,0,9,0,,,,,,,0,5,,,,
10,2020-03-20,E,1,17,1,,,,,,,0,10,,,,
11,2020-03-20,0,13,143,5,4,9,66,77,2,3,,,,,,
11,2020-03-20,A,1,15,0,,,,,,,,,,,,
11,2020-03-20,B,3,47,0,,,,,,,,,,,,
11,2020-03-20,C,6,39,3,,,,,,,,,,,,
11,2020-03-20,D,1,16,1,,,,,,,,,,,,
11,2020-03-20,E,2,26,1,,,,,,,,,,,,
12,2020-03-20,0,2,64,0,2,0,33,31,0,0,,,,,,
12,2020-03-20,A,0,6,0,,,,,,,,,,,,
12,2020-03-20,B,2,24,0,,,,,,,,,,,,
12,2020-03-20,C,0,14,0,,,,,,,,,,,,
12,2020-03-20,D,0,5,0,,,,,,,,,,,,
12,2020-03-20,E,0,15,0,,,,,,,,,,,,
13,2020-03-20,0,45,816,24,24,21,437,379,13,11,19,181,8,11,67,114
13,2020-03-20,A,0,126,0,,,,,,,3,63,,,,
13,2020-03-20,B,19,309,3,,,,,,,6,71,,,,
13,2020-03-20,C,13,189,8,,,,,,,6,29,,,,
13,2020-03-20,D,3,66,3,,,,,,,3,8,,,,
13,2020-03-20,E,10,126,10,,,,,,,1,10,,,,
14,2020-03-20,0,22,246,2,7,15,120,126,1,1,43,208,19,24,103,105
14,2020-03-20,A,1,49,0,,,,,,,10,60,,,,
14,2020-03-20,B,11,74,1,,,,,,,27,95,,,,
14,2020-03-20,C,8,62,0,,,,,,,3,25,,,,
14,2020-03-20,D,2,26,1,,,,,,,3,11,,,,
14,2020-03-20,E,0,35,0,,,,,,,0,17,,,,
15,2020-03-20,0,4,43,3,2,2,20,23,1,2,,,,,,
15,2020-03-20,A,0,5,0,,,,,,,,,,,,
15,2020-03-20,B,2,10,1,,,,,,,,,,,,
15,2020-03-20,C,0,9,0,,,,,,,,,,,,
15,2020-03-20,D,1,7,1,,,,,,,,,,,,
15,2020-03-20,E,1,12,1,,,,,,,,,,,,
16,2020-03-20,0,9,132,2,4,5,72,60,0,2,,,,,,
16,2020-03-20,A,0,12,0,,,,,,,,,,,,
16,2020-03-20,B,4,41,0,,,,,,,,,,,,
16,2020-03-20,C,4,24,1,,,,,,,,,,,,
16,2020-03-20,D,1,16,1,,,,,,,,,,,,
16,2020-03-20,E,0,39,0,,,,,,,,,,,,
17,2020-03-20,0,29,276,6,10,19,140,136,2,4,0,33,0,0,17,16
17,2020-03-20,A,3,30,0,,,,,,,0,7,,,,
17,2020-03-20,B,10,78,1,,,,,,,0,14,,,,
17,2020-03-20,C,9,51,2,,,,,,,0,6,,,,
17,2020-03-20,D,2,35,0,,,,,,,0,3,,,,
17,2020-03-20,E,5,82,3,,,,,,,0,3,,,,
18,2020-03-20,0,13,102,0,1,12,49,53,0,0,0,129,0,0,57,72
18,2020-03-20,A,0,11,0,,,,,,,0,24,,,,
18,2020-03-20,B,7,28,0,,,,,,,0,66,,,,
18,2020-03-20,C,5,29,0,,,,,,,0,29,,,,
18,2020-03-20,D,1,7,0,,,,,,,0,5,,,,
18,2020-03-20,E,0,27,0,,,,,,,0,5,,,,
19,2020-03-20,0,10,86,10,6,4,44,42,6,4,,,,,,
19,2020-03-20,A,0,8,0,,,,,,,,,,,,
19,2020-03-20,B,4,30,4,,,,,,,,,,,,
19,2020-03-20,C,1,13,1,,,,,,,,,,,,
19,2020-03-20,D,0,7,0,,,,,,,,,,,,
19,2020-03-20,E,5,28,5,,,,,,,,,,,,
21,2020-03-20,0,19,176,10,8,11,91,85,4,6,13,65,6,7,25,40
21,2020-03-20,A,1,22,0,,,,,,,1,19,,,,
21,2020-03-20,B,5,59,2,,,,,,,8,30,,,,
21,2020-03-20,C,8,42,3,,,,,,,1,6,,,,
21,2020-03-20,D,0,22,0,,,,,,,1,2,,,,
21,2020-03-20,E,5,31,5,,,,,,,2,8,,,,
22,2020-03-20,0,2,154,2,1,1,71,83,1,1,,,,,,
22,2020-03-20,A,1,20,1,,,,,,,,,,,,
22,2020-03-20,B,1,41,1,,,,,,,,,,,,
22,2020-03-20,C,0,38,0,,,,,,,,,,,,
22,2020-03-20,D,0,12,0,,,,,,,,,,,,
22,2020-03-20,E,0,43,0,,,,,,,,,,,,
23,2020-03-20,0,10,45,1,5,5,21,24,1,0,,,,,,
23,2020-03-20,A,0,3,0,,,,,,,,,,,,
23,2020-03-20,B,4,16,0,,,,,,,,,,,,
23,2020-03-20,C,5,9,0,,,,,,,,,,,,
23,2020-03-20,D,1,8,1,,,,,,,,,,,,
23,2020-03-20,E,0,9,0,,,,,,,,,,,,
24,2020-03-20,0,5,118,5,0,5,59,59,0,5,,,,,,
24,2020-03-20,A,0,11,0,,,,,,,,,,,,
24,2020-03-20,B,2,35,2,,,,,,,,,,,,
24,2020-03-20,C,2,19,2,,,,,,,,,,,,
24,2020-03-20,D,1,20,1,,,,,,,,,,,,
24,2020-03-20,E,0,33,0,,,,,,,,,,,,
25,2020-03-20,0,42,160,19,20,22,87,73,11,8,10,82,5,5,40,42
25,2020-03-20,A,3,29,1,,,,,,,1,13,,,,
25,2020-03-20,B,16,55,3,,,,,,,5,42,,,,
25,2020-03-20,C,8,30,1,,,,,,,3,14,,,,
25,2020-03-20,D,5,11,5,,,,,,,0,4,,,,
25,2020-03-20,E,10,35,9,,,,,,,1,7,,,,
26,2020-03-20,0,29,170,17,15,14,90,80,12,5,,,,,,
26,2020-03-20,A,0,26,0,,,,,,,,,,,,
26,2020-03-20,B,7,50,2,,,,,,,,,,,,
26,2020-03-20,C,6,40,3,,,,,,,,,,,,
26,2020-03-20,D,8,19,7,,,,,,,,,,,,
26,2020-03-20,E,8,35,5,,,,,,,,,,,,
27,2020-03-20,0,2,75,1,0,2,43,32,0,1,,,,,,
27,2020-03-20,A,0,15,0,,,,,,,,,,,,
27,2020-03-20,B,2,24,1,,,,,,,,,,,,
27,2020-03-20,C,0,17,0,,,,,,,,,,,,
27,2020-03-20,D,0,10,0,,,,,,,,,,,,
27,2020-03-20,E,0,9,0,,,,,,,,,,,,
28,2020-03-20,0,11,188,3,6,5,101,87,2,1,,,,,,
28,2020-03-20,A,0,20,0,,,,,,,,,,,,
28,2020-03-20,B,5,66,1,,,,,,,,,,,,
28,2020-03-20,C,4,44,1,,,,,,,,,,,,
28,2020-03-20,D,1,28,1,,,,,,,,,,,,
28,2020-03-20,E,1,30,0,,,,,,,,,,,,
29,2020-03-20,0,9,433,1,3,6,225,208,1,0,10,117,6,4,53,64
29,2020-03-20,A,0,59,0,,,,,,,2,33,,,,
29,2020-03-20,B,2,150,0,,,,,,,6,51,,,,
29,2020-03-20,C,3,99,1,,,,,,,0,17,,,,
29,2020-03-20,D,1,49,0,,,,,,,1,5,,,,
29,2020-03-20,E,3,76,0,,,,,,,1,11,,,,
2A,2020-03-20,0,0,38,0,0,0,19,19,0,0,10,33,1,9,8,25
2A,2020-03-20,A,0,2,0,,,,,,,0,7,,,,
2A,2020-03-20,B,0,19,0,,,,,,,5,13,,,,
2A,2020-03-20,C,0,12,0,,,,,,,3,6,,,,
2A,2020-03-20,D,,,,,,,,,,2,3,,,,
2A,2020-03-20,E,0,5,0,,,,,,,0,4,,,,
2B,2020-03-20,0,39,109,39,12,27,38,71,12,27,,,,,,
2B,2020-03-20,A,2,7,2,,,,,,,,,,,,
2B,2020-03-20,B,16,38,16,,,,,,,,,,,,
2B,2020-03-20,C,11,27,11,,,,,,,,,,,,
2B,2020-03-20,D,1,10,1,,,,,,,,,,,,
2B,2020-03-20,E,9,27,9,,,,,,,,,,,,
30,2020-03-20,0,12,275,1,7,5,138,137,0,1,5,50,1,4,19,31
30,2020-03-20,A,0,46,0,,,,,,,1,14,,,,
30,2020-03-20,B,6,81,0,,,,,,,2,21,,,,
30,2020-03-20,C,4,70,0,,,,,,,1,9,,,,
30,2020-03-20,D,1,27,1,,,,,,,0,3,,,,
30,2020-03-20,E,1,51,0,,,,,,,1,3,,,,
31,2020-03-20,0,16,433,6,6,10,219,214,3,3,16,119,7,9,55,64
31,2020-03-20,A,10,83,1,,,,,,,1,19,,,,
31,2020-03-20,B,1,148,1,,,,,,,14,66,,,,
31,2020-03-20,C,1,104,1,,,,,,,1,23,,,,
31,2020-03-20,D,2,42,1,,,,,,,0,3,,,,
31,2020-03-20,E,2,56,2,,,,,,,0,8,,,,
32,2020-03-20,0,11,50,5,3,8,25,25,3,2,,,,,,
32,2020-03-20,A,0,4,0,,,,,,,,,,,,
32,2020-03-20,B,6,20,2,,,,,,,,,,,,
32,2020-03-20,C,3,13,1,,,,,,,,,,,,
32,2020-03-20,D,0,1,0,,,,,,,,,,,,
32,2020-03-20,E,2,12,2,,,,,,,,,,,,
33,2020-03-20,0,56,538,12,19,37,265,273,5,7,115,720,46,69,312,408
33,2020-03-20,A,2,84,0,,,,,,,21,179,,,,
33,2020-03-20,B,27,174,1,,,,,,,57,292,,,,
33,2020-03-20,C,14,117,3,,,,,,,28,129,,,,
33,2020-03-20,D,6,58,4,,,,,,,5,54,,,,
33,2020-03-20,E,7,105,4,,,,,,,4,66,,,,
34,2020-03-20,0,11,466,7,5,6,225,241,3,4,13,94,5,8,30,64
34,2020-03-20,A,1,79,0,,,,,,,2,31,,,,
34,2020-03-20,B,4,161,2,,,,,,,4,34,,,,
34,2020-03-20,C,4,123,3,,,,,,,7,17,,,,
34,2020-03-20,D,1,37,1,,,,,,,0,8,,,,
34,2020-03-20,E,1,66,1,,,,,,,0,4,,,,
35,2020-03-20,0,21,382,11,12,9,198,184,7,4,12,145,7,5,68,77
35,2020-03-20,A,1,92,0,,,,,,,2,20,,,,
35,2020-03-20,B,10,129,3,,,,,,,8,62,,,,
35,2020-03-20,C,8,80,6,,,,,,,1,29,,,,
35,2020-03-20,D,0,17,0,,,,,,,0,6,,,,
35,2020-03-20,E,2,64,2,,,,,,,1,28,,,,
36,2020-03-20,0,1,80,1,0,1,37,43,0,1,,,,,,
36,2020-03-20,A,0,10,0,,,,,,,,,,,,
36,2020-03-20,B,0,23,0,,,,,,,,,,,,
36,2020-03-20,C,0,18,0,,,,,,,,,,,,
36,2020-03-20,D,0,4,0,,,,,,,,,,,,
36,2020-03-20,E,1,25,1,,,,,,,,,,,,
37,2020-03-20,0,19,214,12,13,6,122,92,9,3,10,77,7,3,40,37
37,2020-03-20,A,1,60,0,,,,,,,0,8,,,,
37,2020-03-20,B,3,55,2,,,,,,,7,48,,,,
37,2020-03-20,C,7,43,4,,,,,,,2,12,,,,
37,2020-03-20,D,1,17,1,,,,,,,0,3,,,,
37,2020-03-20,E,7,39,5,,,,,,,1,6,,,,
38,2020-03-20,0,8,484,3,5,3,248,236,1,2,33,153,14,19,66,87
38,2020-03-20,A,0,91,0,,,,,,,4,14,,,,
38,2020-03-20,B,4,160,1,,,,,,,16,75,,,,
38,2020-03-20,C,1,101,0,,,,,,,11,32,,,,
38,2020-03-20,D,1,48,0,,,,,,,1,9,,,,
38,2020-03-20,E,2,84,2,,,,,,,1,23,,,,
39,2020-03-20,0,12,80,4,4,8,38,42,2,2,,,,,,
39,2020-03-20,A,0,4,0,,,,,,,,,,,,
39,2020-03-20,B,6,39,2,,,,,,,,,,,,
39,2020-03-20,C,2,11,0,,,,,,,,,,,,
39,2020-03-20,D,1,10,0,,,,,,,,,,,,
39,2020-03-20,E,3,16,2,,,,,,,,,,,,
40,2020-03-20,0,15,103,10,6,9,51,52,5,5,,,,,,
40,2020-03-20,A,2,15,1,,,,,,,,,,,,
40,2020-03-20,B,4,32,0,,,,,,,,,,,,
40,2020-03-20,C,2,20,2,,,,,,,,,,,,
40,2020-03-20,D,2,14,2,,,,,,,,,,,,
40,2020-03-20,E,5,22,5,,,,,,,,,,,,
41,2020-03-20,0,7,138,0,2,5,58,80,0,0,,,,,,
41,2020-03-20,A,0,21,0,,,,,,,,,,,,
41,2020-03-20,B,2,48,0,,,,,,,,,,,,
41,2020-03-20,C,2,28,0,,,,,,,,,,,,
